age,sex,education,ethnicity,month,main_src,total_src
56.0,m,uni_trunca,mestizo,dic,2754.0,2754.0
64.0,m,otro,mestizo,dic,1200.0,1200.0
34.0,m,secundaria,quechua,dic,1325.0,1325.0
33.0,m,uni_completa,mestizo,dic,1800.0,1800.0
67.0,m,tecnica,otro,dic,1200.0,1200.0
68.0,f,tecnica,mestizo,dic,1039.0,1039.0
47.0,f,otro,mestizo,dic,1200.0,1200.0
34.0,m,secundaria,otro,dic,1000.0,1000.0
30.0,m,tecnica,mestizo,dic,2200.0,2200.0
30.0,m,tecnica,mestizo,dic,1400.0,1400.0
53.0,f,otro,quechua,dic,1200.0,1200.0
21.0,f,secundaria,otro,dic,1083.0,1083.0
30.0,f,tecnica_trunca,mestizo,dic,1000.0,1000.0
62.0,f,secundaria,mestizo,dic,500.0,500.0
39.0,m,otro,otro,dic,2122.0,2122.0
40.0,m,secundaria,mestizo,dic,1200.0,1200.0
43.0,f,otro,mestizo,dic,500.0,500.0
33.0,m,tecnica_trunca,mestizo,dic,3000.0,3000.0
58.0,f,otro,otro,dic,250.0,250.0
67.0,m,otro,mestizo,dic,866.0,866.0
28.0,m,secundaria,mestizo,dic,1560.0,1560.0
59.0,f,otro,quechua,dic,433.0,433.0
40.0,m,uni_completa,mestizo,dic,3500.0,3500.0
41.0,f,uni_completa,mestizo,dic,3000.0,3000.0
18.0,f,uni_trunca,mestizo,dic,200.0,200.0
65.0,f,secundaria,mestizo,dic,850.0,850.0
54.0,f,secundaria,mestizo,dic,353.0,358.0
33.0,m,uni_completa,mestizo,dic,520.0,1120.0
33.0,f,uni_trunca,mestizo,dic,650.0,650.0
51.0,f,secundaria,mestizo,dic,950.0,950.0
35.0,f,secundaria,mestizo,dic,2100.0,2100.0
29.0,f,secundaria,mestizo,dic,1800.0,1800.0
56.0,f,secundaria,mestizo,dic,270.0,270.0
30.0,f,uni_trunca,mestizo,dic,2800.0,2800.0
27.0,f,uni_completa,mestizo,dic,4200.0,4200.0
67.0,m,otro,mestizo,dic,2598.0,2598.0
37.0,f,uni_completa,mestizo,dic,6000.0,6000.0
36.0,m,maestria,mestizo,dic,3250.0,3250.0
59.0,m,maestria,mestizo,dic,11433.0,11433.0
27.0,f,uni_completa,mestizo,dic,2800.0,2800.0
34.0,m,secundaria,quechua,dic,1100.0,1100.0
41.0,m,secundaria,mestizo,dic,1134.0,1134.0
40.0,m,tecnica_trunca,otro,dic,2621.0,2621.0
63.0,f,secundaria,mestizo,dic,293.0,293.0
65.0,m,uni_trunca,blanco,dic,505.0,505.0
25.0,m,secundaria,mestizo,dic,1819.0,1819.0
24.0,f,secundaria,mestizo,dic,1299.0,1299.0
28.0,m,secundaria,mestizo,dic,1460.0,1460.0
45.0,f,uni_trunca,mestizo,dic,1204.0,2104.0
52.0,m,otro,mestizo,dic,1620.0,1620.0
48.0,f,otro,mestizo,dic,1500.0,1500.0
42.0,m,uni_completa,mestizo,dic,7000.0,7000.0
47.0,m,tecnica,mestizo,dic,2800.0,2800.0
26.0,m,uni_completa,mestizo,dic,3000.0,3000.0
23.0,m,tecnica,mestizo,dic,2000.0,2000.0
79.0,f,otro,mestizo,dic,657.0,657.0
44.0,f,otro,mestizo,dic,779.0,1319.0
19.0,m,otro,mestizo,dic,1083.0,1083.0
51.0,m,secundaria,quechua,dic,1050.0,1050.0
57.0,f,tecnica,mestizo,dic,1300.0,1300.0
29.0,m,secundaria,mestizo,dic,650.0,650.0
23.0,f,tecnica_trunca,mestizo,dic,1328.0,1328.0
43.0,m,secundaria,mestizo,dic,2152.0,2152.0
43.0,f,secundaria,mestizo,dic,1300.0,1300.0
52.0,m,uni_completa,mestizo,dic,3042.0,3042.0
51.0,f,uni_completa,quechua,dic,4000.0,4000.0
36.0,f,tecnica,mestizo,dic,800.0,800.0
58.0,m,uni_trunca,mestizo,dic,3000.0,3000.0
41.0,f,secundaria,aymara,dic,1600.0,1600.0
42.0,m,otro,mestizo,dic,1140.0,1140.0
24.0,m,tecnica,afroperuano,dic,2095.0,2095.0
21.0,f,secundaria,mestizo,dic,900.0,900.0
47.0,f,maestria,quechua,dic,8200.0,8200.0
53.0,f,uni_completa,mestizo,dic,1950.0,1950.0
21.0,m,uni_trunca,mestizo,dic,850.0,850.0
57.0,m,uni_completa,mestizo,dic,3000.0,4500.0
55.0,f,uni_trunca,mestizo,dic,3000.0,3000.0
26.0,m,uni_completa,mestizo,dic,8000.0,8000.0
56.0,f,secundaria,mestizo,dic,2250.0,2250.0
58.0,m,maestria,blanco,dic,15000.0,15000.0
34.0,f,secundaria,mestizo,dic,779.0,779.0
35.0,f,tecnica,mestizo,dic,195.0,195.0
53.0,m,secundaria,blanco,dic,920.0,920.0
21.0,m,secundaria,quechua,dic,1512.0,1512.0
27.0,m,tecnica_trunca,afroperuano,dic,2455.0,2455.0
50.0,m,secundaria,mestizo,dic,1625.0,1625.0
26.0,m,tecnica_trunca,mestizo,dic,1790.0,1790.0
61.0,m,secundaria,afroperuano,dic,3186.0,3186.0
26.0,f,secundaria,mestizo,dic,520.0,520.0
73.0,m,secundaria,quechua,dic,1900.0,1900.0
66.0,f,secundaria,mestizo,dic,1400.0,1400.0
40.0,f,uni_trunca,mestizo,dic,900.0,900.0
29.0,f,otro,quechua,dic,520.0,520.0
62.0,m,secundaria,mestizo,dic,1050.0,1050.0
30.0,f,tecnica_trunca,mestizo,dic,1640.0,1640.0
45.0,m,secundaria,mestizo,dic,3034.0,3034.0
37.0,m,secundaria,mestizo,dic,1300.0,1300.0
58.0,m,uni_trunca,mestizo,dic,3000.0,3000.0
18.0,m,otro,mestizo,dic,1500.0,1500.0
44.0,m,secundaria,mestizo,dic,1799.0,1799.0
37.0,m,otro,mestizo,dic,1732.0,1732.0
41.0,f,otro,quechua,dic,675.0,915.0
48.0,f,tecnica,otro,dic,3013.0,3013.0
28.0,f,tecnica_trunca,mestizo,dic,1500.0,1500.0
34.0,f,secundaria,mestizo,dic,414.0,414.0
64.0,f,otro,mestizo,dic,1500.0,1500.0
41.0,m,otro,mestizo,dic,910.0,910.0
61.0,m,secundaria,mestizo,dic,3000.0,3065.0
54.0,f,secundaria,quechua,dic,519.0,619.0
36.0,m,secundaria,mestizo,dic,950.0,950.0
23.0,m,otro,mestizo,dic,4501.0,4501.0
16.0,m,otro,mestizo,dic,3283.0,3283.0
20.0,m,otro,mestizo,dic,3067.0,3317.0
32.0,f,otro,mestizo,dic,2214.0,2214.0
41.0,m,secundaria,mestizo,dic,1500.0,1500.0
66.0,m,otro,mestizo,dic,10000.0,10000.0
45.0,m,tecnica,mestizo,dic,1400.0,1400.0
42.0,m,tecnica,mestizo,dic,1516.0,1516.0
31.0,f,tecnica,mestizo,dic,1213.0,1213.0
37.0,f,secundaria,mestizo,dic,1200.0,1520.0
33.0,m,uni_completa,mestizo,dic,4043.0,4043.0
17.0,m,secundaria,mestizo,dic,433.0,433.0
56.0,f,tecnica,afroperuano,dic,2500.0,2500.0
35.0,m,tecnica,mestizo,dic,3825.0,4825.0
24.0,f,tecnica_trunca,otro,dic,816.0,816.0
51.0,f,maestria,mestizo,dic,2500.0,2500.0
43.0,m,otro,mestizo,dic,1516.0,1516.0
47.0,f,otro,mestizo,dic,1025.0,1025.0
50.0,m,tecnica,mestizo,dic,1226.0,1226.0
45.0,f,secundaria,afroperuano,dic,559.0,559.0
20.0,m,secundaria,mestizo,dic,1689.0,1689.0
44.0,m,secundaria,mestizo,dic,4000.0,4000.0
38.0,m,tecnica,mestizo,dic,1800.0,1800.0
43.0,m,maestria,mestizo,dic,9250.0,9250.0
39.0,f,uni_trunca,mestizo,dic,150.0,150.0
52.0,f,secundaria,blanco,dic,480.0,480.0
25.0,m,tecnica,afroperuano,dic,1500.0,1500.0
25.0,m,tecnica_trunca,mestizo,dic,2000.0,2100.0
19.0,m,secundaria,afroperuano,dic,1429.0,1429.0
48.0,f,secundaria,mestizo,dic,985.0,985.0
61.0,m,uni_completa,mestizo,dic,1150.0,1150.0
31.0,m,uni_completa,otro,dic,2000.0,2000.0
35.0,f,tecnica,mestizo,dic,7580.0,7580.0
30.0,m,tecnica,blanco,dic,3000.0,3000.0
28.0,m,uni_completa,mestizo,dic,2000.0,2000.0
54.0,f,uni_completa,mestizo,dic,1025.0,1025.0
28.0,m,tecnica_trunca,mestizo,dic,1210.0,1230.0
78.0,m,otro,mestizo,dic,680.0,680.0
40.0,m,secundaria,quechua,dic,1516.0,1516.0
42.0,f,tecnica,quechua,dic,693.0,693.0
35.0,f,secundaria,mestizo,dic,250.0,250.0
30.0,m,uni_completa,mestizo,dic,2500.0,2500.0
25.0,m,uni_completa,mestizo,dic,1500.0,1500.0
65.0,m,otro,mestizo,dic,2400.0,2400.0
44.0,f,otro,otro,dic,55.0,185.0
24.0,m,otro,mestizo,dic,650.0,650.0
30.0,m,tecnica_trunca,mestizo,dic,2700.0,2700.0
27.0,f,tecnica_trunca,mestizo,dic,1000.0,1000.0
35.0,f,maestria,mestizo,dic,8500.0,8500.0
36.0,m,maestria,mestizo,dic,11500.0,11500.0
36.0,f,uni_trunca,mestizo,dic,1075.0,1075.0
39.0,m,otro,mestizo,dic,1559.0,1559.0
64.0,f,otro,mestizo,dic,253.0,253.0
44.0,f,otro,otro,dic,568.0,568.0
43.0,m,uni_completa,mestizo,dic,2000.0,2000.0
32.0,m,maestria,mestizo,dic,3800.0,3800.0
32.0,f,uni_completa,mestizo,dic,3500.0,3500.0
37.0,m,otro,quechua,dic,1500.0,1500.0
45.0,m,uni_completa,mestizo,dic,3112.0,3112.0
52.0,m,secundaria,mestizo,dic,1800.0,1800.0
32.0,f,uni_completa,mestizo,dic,4000.0,4000.0
48.0,m,secundaria,mestizo,dic,3430.0,3430.0
52.0,f,uni_completa,mestizo,dic,4500.0,4500.0
42.0,m,uni_completa,mestizo,dic,9520.0,9520.0
50.0,m,uni_trunca,quechua,dic,2122.0,2122.0
47.0,f,otro,quechua,dic,1966.0,1966.0
26.0,f,tecnica,mestizo,dic,1500.0,1500.0
62.0,f,otro,quechua,dic,130.0,130.0
51.0,m,secundaria,mestizo,dic,2500.0,2500.0
56.0,m,otro,quechua,dic,1200.0,1200.0
34.0,f,tecnica,mestizo,dic,820.0,820.0
34.0,m,secundaria,mestizo,dic,3356.0,3356.0
55.0,m,uni_completa,mestizo,dic,924.0,924.0
31.0,f,uni_trunca,mestizo,dic,1100.0,1100.0
27.0,f,uni_completa,mestizo,dic,2500.0,2500.0
22.0,m,uni_completa,blanco,dic,1200.0,1200.0
47.0,m,secundaria,quechua,dic,8000.0,8000.0
56.0,m,uni_completa,mestizo,dic,1299.0,1299.0
33.0,m,tecnica,quechua,dic,1500.0,1500.0
26.0,f,tecnica,blanco,dic,1343.0,1343.0
52.0,m,tecnica,mestizo,dic,2500.0,2500.0
48.0,f,secundaria,mestizo,dic,1043.0,1043.0
26.0,f,tecnica,mestizo,dic,1473.0,1473.0
50.0,f,otro,mestizo,dic,1383.0,1383.0
34.0,f,secundaria,mestizo,dic,1280.0,1280.0
30.0,m,uni_completa,mestizo,dic,4500.0,4500.0
24.0,m,uni_trunca,mestizo,dic,2000.0,2000.0
51.0,f,secundaria,mestizo,dic,1900.0,2400.0
62.0,m,otro,quechua,dic,2044.0,2044.0
18.0,f,secundaria,mestizo,dic,1343.0,1343.0
71.0,m,maestria,mestizo,dic,2500.0,2500.0
41.0,m,secundaria,mestizo,dic,2452.0,2452.0
43.0,f,tecnica_trunca,mestizo,dic,1299.0,1299.0
20.0,f,secundaria,mestizo,dic,400.0,400.0
67.0,f,secundaria,mestizo,dic,1310.0,1310.0
25.0,m,tecnica_trunca,mestizo,dic,1386.0,1386.0
29.0,f,uni_trunca,mestizo,dic,789.0,789.0
66.0,f,otro,mestizo,dic,1299.0,1299.0
66.0,m,uni_trunca,mestizo,dic,1299.0,1299.0
46.0,m,secundaria,mestizo,dic,2400.0,2400.0
20.0,m,secundaria,mestizo,dic,1289.0,1289.0
40.0,m,secundaria,quechua,dic,1380.0,1380.0
43.0,m,maestria,mestizo,dic,13000.0,13000.0
32.0,f,otro,afroperuano,dic,6300.0,6300.0
35.0,m,secundaria,mestizo,dic,2577.0,2577.0
41.0,m,otro,mestizo,dic,2360.0,2360.0
51.0,m,otro,quechua,dic,671.0,671.0
49.0,f,otro,quechua,dic,808.0,808.0
40.0,m,secundaria,mestizo,dic,1240.0,1240.0
77.0,m,secundaria,mestizo,dic,382.0,382.0
50.0,m,uni_completa,mestizo,dic,7000.0,7000.0
45.0,f,uni_completa,mestizo,dic,5500.0,5500.0
33.0,m,secundaria,mestizo,dic,2100.0,2100.0
55.0,f,otro,quechua,dic,500.0,500.0
60.0,m,tecnica,mestizo,dic,3500.0,3500.0
51.0,f,secundaria,quechua,dic,1100.0,1100.0
66.0,f,secundaria,mestizo,dic,1234.0,1234.0
55.0,m,secundaria,mestizo,dic,1732.0,1732.0
26.0,f,uni_completa,mestizo,dic,1200.0,1200.0
43.0,f,secundaria,quechua,dic,1035.0,1035.0
32.0,f,secundaria,blanco,dic,1125.0,1185.0
38.0,m,secundaria,quechua,dic,1840.0,1840.0
43.0,m,tecnica,otro,dic,3200.0,3200.0
41.0,f,uni_trunca,blanco,dic,770.0,770.0
60.0,m,tecnica_trunca,mestizo,dic,4000.0,4000.0
47.0,f,tecnica_trunca,mestizo,dic,400.0,500.0
66.0,f,otro,blanco,dic,543.0,543.0
35.0,f,secundaria,mestizo,dic,1500.0,1500.0
66.0,f,tecnica,blanco,dic,1450.0,1450.0
47.0,f,secundaria,mestizo,dic,1600.0,1600.0
66.0,f,otro,otro,dic,194.0,194.0
72.0,m,otro,mestizo,dic,1200.0,1200.0
61.0,m,otro,mestizo,dic,1732.0,1732.0
60.0,m,otro,mestizo,dic,1299.0,1299.0
31.0,f,uni_completa,mestizo,dic,1500.0,2450.0
60.0,f,uni_trunca,mestizo,dic,260.0,260.0
62.0,f,maestria,mestizo,dic,1200.0,1200.0
40.0,m,uni_completa,mestizo,dic,1500.0,1500.0
34.0,f,uni_trunca,mestizo,dic,500.0,500.0
36.0,m,uni_trunca,quechua,dic,3000.0,3000.0
59.0,f,otro,otro,dic,693.0,693.0
38.0,f,tecnica_trunca,mestizo,dic,250.0,250.0
28.0,f,tecnica,otro,dic,1300.0,1300.0
46.0,f,tecnica_trunca,mestizo,dic,2480.0,2480.0
52.0,m,secundaria,otro,dic,3200.0,3200.0
48.0,f,uni_completa,mestizo,dic,2800.0,2800.0
46.0,m,tecnica,mestizo,dic,4790.0,4790.0
55.0,f,otro,quechua,dic,851.0,851.0
27.0,m,uni_trunca,mestizo,dic,1025.0,1025.0
21.0,m,tecnica_trunca,mestizo,dic,680.0,680.0
44.0,m,tecnica_trunca,mestizo,dic,2650.0,2650.0
38.0,f,secundaria,mestizo,dic,385.0,385.0
46.0,f,secundaria,mestizo,dic,1473.0,1473.0
68.0,m,secundaria,blanco,dic,1900.0,1900.0
60.0,m,otro,quechua,dic,1300.0,1300.0
31.0,m,secundaria,mestizo,dic,2165.0,2165.0
39.0,f,tecnica_trunca,afroperuano,dic,590.0,590.0
39.0,m,secundaria,blanco,dic,2252.0,2252.0
35.0,f,secundaria,afroperuano,dic,900.0,900.0
18.0,m,secundaria,mestizo,dic,909.0,909.0
16.0,f,otro,mestizo,dic,325.0,325.0
50.0,f,otro,mestizo,dic,1625.0,1625.0
31.0,m,tecnica_trunca,mestizo,dic,1500.0,1500.0
40.0,f,otro,mestizo,dic,1025.0,1025.0
45.0,m,otro,mestizo,dic,1339.0,1339.0
23.0,f,tecnica_trunca,mestizo,dic,1000.0,1000.0
51.0,m,otro,mestizo,dic,1732.0,1732.0
27.0,f,tecnica,afroperuano,dic,200.0,200.0
35.0,f,secundaria,mestizo,dic,1100.0,1100.0
33.0,m,tecnica_trunca,mestizo,dic,1732.0,1732.0
76.0,m,maestria,mestizo,dic,7000.0,10000.0
72.0,f,uni_completa,mestizo,dic,3500.0,7000.0
28.0,f,tecnica,mestizo,dic,250.0,250.0
25.0,m,uni_completa,mestizo,dic,6000.0,6000.0
21.0,m,uni_trunca,mestizo,dic,300.0,300.0
26.0,f,secundaria,mestizo,dic,1080.0,1730.0
61.0,m,uni_completa,mestizo,dic,2000.0,2000.0
57.0,f,uni_completa,mestizo,dic,2500.0,2500.0
30.0,f,otro,mestizo,dic,1025.0,1025.0
28.0,m,otro,mestizo,dic,1300.0,1300.0
41.0,f,secundaria,mestizo,dic,1019.0,1193.0
19.0,f,uni_trunca,mestizo,dic,300.0,300.0
44.0,m,secundaria,quechua,dic,1800.0,2320.0
69.0,f,uni_completa,mestizo,dic,4000.0,4000.0
41.0,m,tecnica,mestizo,dic,1350.0,1350.0
42.0,m,otro,quechua,dic,2165.0,2165.0
20.0,f,uni_trunca,mestizo,dic,525.0,525.0
29.0,m,uni_completa,mestizo,dic,4200.0,4200.0
59.0,m,uni_trunca,mestizo,dic,950.0,950.0
58.0,m,otro,quechua,dic,1050.0,1050.0
38.0,f,secundaria,mestizo,dic,392.0,392.0
17.0,f,otro,blanco,dic,2339.0,2339.0
46.0,m,otro,afroperuano,dic,1300.0,1300.0
31.0,f,tecnica,mestizo,dic,260.0,260.0
21.0,f,secundaria,afroperuano,dic,1689.0,1689.0
48.0,f,secundaria,mestizo,dic,1500.0,1500.0
39.0,f,uni_trunca,mestizo,dic,200.0,200.0
29.0,m,secundaria,mestizo,dic,1250.0,1250.0
31.0,f,secundaria,mestizo,dic,1160.0,1160.0
68.0,f,secundaria,quechua,dic,193.0,393.0
49.0,m,otro,otro,dic,200.0,200.0
44.0,m,tecnica,mestizo,dic,3400.0,3400.0
43.0,m,tecnica,mestizo,dic,3352.0,3352.0
45.0,m,tecnica,mestizo,dic,1700.0,1700.0
49.0,f,uni_completa,mestizo,dic,1299.0,1299.0
22.0,m,uni_trunca,mestizo,dic,2500.0,2500.0
61.0,m,otro,mestizo,dic,2300.0,2300.0
32.0,m,otro,mestizo,dic,1978.0,1978.0
19.0,m,otro,mestizo,dic,1800.0,1800.0
54.0,m,maestria,mestizo,dic,6000.0,6000.0
53.0,f,maestria,mestizo,dic,2900.0,2900.0
22.0,m,uni_completa,mestizo,dic,1300.0,1300.0
46.0,m,tecnica,mestizo,dic,3500.0,3500.0
21.0,m,secundaria,mestizo,dic,1335.0,1335.0
41.0,m,maestria,mestizo,dic,3500.0,3500.0
67.0,m,secundaria,mestizo,dic,900.0,900.0
60.0,f,otro,quechua,dic,200.0,200.0
57.0,f,otro,mestizo,dic,1285.0,1285.0
48.0,m,secundaria,quechua,dic,2500.0,2500.0
41.0,f,otro,quechua,dic,1500.0,1500.0
72.0,m,otro,mestizo,dic,280.0,280.0
78.0,f,maestria,mestizo,dic,1450.0,1450.0
56.0,m,secundaria,mestizo,dic,1300.0,1300.0
25.0,f,tecnica_trunca,blanco,dic,523.0,523.0
44.0,m,tecnica,quechua,dic,3045.0,4245.0
32.0,f,secundaria,blanco,dic,300.0,300.0
32.0,m,otro,mestizo,dic,900.0,900.0
47.0,f,otro,quechua,dic,600.0,1350.0
51.0,m,secundaria,quechua,dic,1265.0,1265.0
29.0,f,uni_completa,mestizo,dic,1000.0,1300.0
26.0,m,tecnica,quechua,dic,1350.0,1350.0
23.0,f,uni_trunca,mestizo,dic,400.0,500.0
46.0,f,secundaria,mestizo,dic,1400.0,1400.0
55.0,f,otro,quechua,dic,1485.0,1485.0
23.0,f,otro,quechua,dic,1400.0,1400.0
40.0,m,maestria,mestizo,dic,6000.0,6000.0
47.0,m,secundaria,mestizo,dic,2000.0,2000.0
40.0,f,secundaria,mestizo,dic,1050.0,1050.0
68.0,f,otro,mestizo,dic,1000.0,1000.0
34.0,f,otro,blanco,dic,217.0,217.0
70.0,m,uni_completa,otro,dic,4805.0,4805.0
44.0,f,tecnica,mestizo,dic,700.0,700.0
52.0,m,tecnica,quechua,dic,842.0,842.0
56.0,f,otro,quechua,dic,1119.0,1119.0
30.0,m,uni_trunca,mestizo,dic,1299.0,1299.0
26.0,f,uni_trunca,quechua,dic,1100.0,2400.0
21.0,f,uni_trunca,mestizo,dic,1025.0,1085.0
70.0,f,otro,quechua,dic,260.0,260.0
33.0,m,tecnica,mestizo,dic,1950.0,1950.0
52.0,m,otro,mestizo,dic,3031.0,3031.0
28.0,m,otro,mestizo,dic,1212.0,1812.0
36.0,m,uni_completa,afroperuano,dic,900.0,900.0
48.0,m,uni_completa,mestizo,dic,6000.0,6000.0
61.0,m,otro,mestizo,dic,346.0,346.0
54.0,m,secundaria,mestizo,dic,4016.0,4016.0
31.0,m,tecnica,quechua,dic,2079.0,2079.0
29.0,f,tecnica,quechua,dic,1200.0,1200.0
52.0,f,uni_completa,mestizo,dic,1750.0,1750.0
47.0,m,tecnica,mestizo,dic,2800.0,2800.0
62.0,m,tecnica,mestizo,dic,2015.0,2015.0
61.0,f,otro,mestizo,dic,1141.0,1141.0
46.0,m,maestria,quechua,dic,6000.0,6000.0
46.0,f,secundaria,mestizo,dic,540.0,540.0
44.0,m,secundaria,blanco,dic,13500.0,13500.0
59.0,m,secundaria,otro,dic,1200.0,1200.0
24.0,m,uni_trunca,mestizo,dic,1500.0,1500.0
54.0,f,otro,mestizo,dic,260.0,560.0
68.0,f,tecnica,mestizo,dic,143.0,143.0
30.0,f,uni_completa,mestizo,dic,5000.0,5000.0
57.0,m,uni_completa,mestizo,dic,10000.0,10000.0
57.0,m,tecnica,mestizo,dic,3500.0,3500.0
47.0,f,tecnica,mestizo,dic,2500.0,2500.0
19.0,m,uni_trunca,mestizo,dic,1300.0,1300.0
39.0,m,uni_completa,mestizo,dic,1600.0,1600.0
38.0,f,tecnica,quechua,dic,2900.0,2900.0
30.0,m,uni_completa,otro,dic,3500.0,3500.0
43.0,m,otro,mestizo,dic,1400.0,1400.0
36.0,f,tecnica_trunca,mestizo,dic,1200.0,1200.0
48.0,m,secundaria,quechua,dic,1017.0,1017.0
43.0,f,secundaria,mestizo,dic,802.0,802.0
23.0,f,secundaria,mestizo,dic,1906.0,1906.0
73.0,f,tecnica,mestizo,dic,850.0,850.0
39.0,f,tecnica_trunca,mestizo,dic,1299.0,1299.0
21.0,f,uni_trunca,mestizo,dic,1299.0,1299.0
68.0,m,secundaria,mestizo,dic,1338.0,1338.0
48.0,m,tecnica,mestizo,dic,3000.0,3000.0
46.0,f,uni_completa,mestizo,dic,4000.0,4000.0
48.0,m,secundaria,mestizo,dic,3408.0,3408.0
46.0,f,uni_completa,mestizo,dic,2500.0,2500.0
41.0,m,uni_completa,mestizo,dic,3000.0,3000.0
54.0,m,uni_completa,quechua,dic,1200.0,1200.0
37.0,f,uni_completa,mestizo,dic,4600.0,4600.0
24.0,m,uni_trunca,blanco,dic,1000.0,1000.0
43.0,m,secundaria,otro,dic,1800.0,2360.0
44.0,f,otro,afroperuano,dic,620.0,720.0
58.0,m,secundaria,mestizo,dic,2598.0,2598.0
57.0,f,tecnica,mestizo,dic,100.0,100.0
64.0,f,uni_completa,mestizo,dic,986.0,986.0
42.0,m,otro,mestizo,dic,1350.0,1350.0
50.0,f,otro,mestizo,dic,780.0,780.0
47.0,m,uni_completa,mestizo,dic,4000.0,4000.0
44.0,f,tecnica,mestizo,dic,1894.0,1894.0
29.0,f,secundaria,mestizo,dic,1350.0,1350.0
29.0,m,secundaria,mestizo,dic,2382.0,2382.0
74.0,f,maestria,mestizo,dic,1500.0,3000.0
62.0,m,uni_completa,mestizo,dic,3800.0,3800.0
44.0,m,tecnica,mestizo,dic,1491.0,1491.0
36.0,m,otro,quechua,dic,4680.0,4680.0
47.0,f,secundaria,quechua,dic,492.0,492.0
16.0,f,otro,mestizo,dic,150.0,150.0
55.0,f,secundaria,quechua,dic,380.0,440.0
57.0,m,uni_completa,quechua,dic,2800.0,2800.0
61.0,f,uni_completa,mestizo,dic,3500.0,3500.0
73.0,f,secundaria,blanco,dic,1299.0,1299.0
51.0,f,otro,mestizo,dic,1067.0,1227.0
47.0,f,secundaria,mestizo,dic,500.0,500.0
26.0,f,tecnica,afroperuano,dic,1025.0,1125.0
45.0,m,tecnica,mestizo,dic,3360.0,3360.0
56.0,f,otro,mestizo,dic,801.0,801.0
59.0,m,otro,mestizo,dic,866.0,1366.0
34.0,m,tecnica_trunca,mestizo,dic,1500.0,1500.0
45.0,m,secundaria,mestizo,dic,1796.0,1796.0
73.0,m,tecnica,mestizo,dic,400.0,400.0
42.0,m,uni_trunca,mestizo,dic,3000.0,3000.0
55.0,f,secundaria,quechua,dic,1350.0,1350.0
55.0,f,uni_trunca,mestizo,dic,820.0,820.0
56.0,f,uni_completa,mestizo,dic,6000.0,6000.0
70.0,f,uni_completa,blanco,dic,9677.0,9677.0
24.0,f,uni_trunca,quechua,dic,250.0,250.0
56.0,m,uni_trunca,mestizo,dic,2100.0,2100.0
26.0,m,uni_completa,mestizo,dic,2233.0,2233.0
24.0,m,uni_trunca,mestizo,dic,2100.0,2100.0
72.0,f,secundaria,mestizo,dic,600.0,600.0
49.0,f,secundaria,mestizo,dic,2450.0,2450.0
46.0,m,secundaria,afroperuano,dic,1300.0,1300.0
48.0,f,tecnica,mestizo,dic,100.0,100.0
61.0,f,otro,mestizo,dic,1169.0,1309.0
18.0,m,otro,mestizo,dic,465.0,465.0
26.0,f,tecnica,mestizo,dic,2100.0,2100.0
67.0,m,uni_completa,mestizo,dic,7000.0,7000.0
35.0,f,uni_trunca,mestizo,dic,5310.0,5310.0
35.0,m,secundaria,mestizo,dic,3248.0,3248.0
35.0,f,tecnica,mestizo,dic,2135.0,2135.0
55.0,f,secundaria,mestizo,dic,1025.0,1025.0
26.0,f,uni_completa,mestizo,dic,1500.0,1500.0
27.0,f,tecnica,mestizo,dic,1200.0,1200.0
43.0,m,secundaria,mestizo,dic,3350.0,3350.0
48.0,f,tecnica_trunca,mestizo,dic,213.0,513.0
49.0,m,tecnica,blanco,dic,2360.0,2360.0
50.0,f,secundaria,mestizo,dic,3166.0,3166.0
45.0,m,secundaria,mestizo,dic,810.0,810.0
56.0,f,otro,quechua,dic,321.0,358.0
20.0,f,tecnica_trunca,mestizo,dic,480.0,480.0
58.0,m,secundaria,mestizo,dic,1299.0,1299.0
34.0,m,uni_completa,otro,dic,2382.0,2382.0
58.0,m,uni_trunca,mestizo,dic,1949.0,1949.0
20.0,f,secundaria,mestizo,dic,1100.0,1100.0
49.0,f,secundaria,mestizo,dic,2650.0,2650.0
45.0,m,uni_trunca,mestizo,dic,1500.0,1500.0
41.0,f,otro,quechua,dic,1070.0,1070.0
22.0,f,tecnica_trunca,mestizo,dic,300.0,300.0
69.0,f,otro,quechua,dic,827.0,827.0
31.0,f,tecnica,otro,dic,1025.0,1025.0
38.0,f,secundaria,mestizo,dic,1625.0,1625.0
17.0,m,secundaria,mestizo,dic,433.0,433.0
60.0,m,uni_completa,mestizo,dic,5000.0,5000.0
45.0,f,maestria,mestizo,dic,4500.0,4500.0
46.0,m,maestria,mestizo,dic,5000.0,5000.0
46.0,m,uni_completa,blanco,dic,5000.0,5000.0
23.0,f,uni_completa,otro,dic,1300.0,1400.0
20.0,f,tecnica_trunca,mestizo,dic,1050.0,1050.0
69.0,m,maestria,mestizo,dic,4000.0,4000.0
66.0,f,uni_completa,mestizo,dic,2500.0,2500.0
31.0,m,uni_trunca,mestizo,dic,1341.0,1341.0
18.0,f,secundaria,mestizo,dic,340.0,340.0
49.0,f,secundaria,mestizo,dic,225.0,225.0
27.0,f,tecnica,mestizo,dic,2500.0,2500.0
52.0,m,otro,mestizo,dic,1732.0,1732.0
62.0,f,otro,mestizo,dic,600.0,600.0
56.0,m,secundaria,mestizo,dic,1025.0,1025.0
36.0,f,secundaria,mestizo,dic,346.0,346.0
48.0,m,secundaria,mestizo,dic,909.0,909.0
