month,gender,years,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,edu_lvl,etnicity,1st_source,total
FEB,m,36.0,,,,True,,,,,1488.0,1488.0
FEB,m,40.0,,,,True,,,,,1500.0,1500.0
FEB,m,60.0,,,,True,,,,,1472.0,1472.0
FEB,m,55.0,,,,True,,,,,1465.0,1465.0
FEB,m,62.0,,,,True,,,,,1461.0,1461.0
FEB,m,27.0,,,,True,,,,,1450.0,1450.0
FEB,m,51.0,,,,True,,,,,1450.0,1450.0
FEB,m,47.0,,,,True,,,,,1450.0,1450.0
FEB,m,49.0,,,,True,,,,,1432.0,1432.0
FEB,m,50.0,,,,True,,,,,1430.0,1430.0
FEB,m,67.0,,,,True,,,,,1400.0,1400.0
FEB,m,47.0,,,,True,,,,,1553.0,1723.0
FEB,m,48.0,,,,True,,,,,1380.0,1380.0
FEB,m,26.0,,,,True,,,,,1565.0,1565.0
FEB,m,60.0,,,,True,,,,,1358.0,1358.0
FEB,m,51.0,,,,True,,,,,1358.0,1358.0
FEB,m,39.0,,,,True,,,,,1350.0,1350.0
FEB,m,58.0,,,,True,,,,,1350.0,1350.0
FEB,m,43.0,,,,True,,,,,1319.0,1319.0
FEB,m,36.0,,,,True,,,,,1316.0,1316.0
FEB,m,64.0,,,,True,,,,,1316.0,1316.0
FEB,m,45.0,,,,True,,,,,1300.0,1300.0
FEB,m,42.0,,,,True,,,,,1300.0,1300.0
FEB,m,41.0,,,,True,,,,,1716.0,1716.0
FEB,m,49.0,,,,True,,,,,1299.0,1299.0
FEB,m,53.0,,,,True,,,,,1299.0,1299.0
FEB,m,38.0,,,,True,,,,,1270.0,1270.0
FEB,m,35.0,,,,True,,,,,1239.0,1239.0
FEB,m,37.0,,,,True,,,,,1234.0,1234.0
FEB,m,37.0,,,,True,,,,,1219.0,1219.0
FEB,m,49.0,,,,True,,,,,1218.0,1218.0
FEB,m,28.0,,,,True,,,,,1200.0,1200.0
FEB,m,56.0,,,,True,,,,,1200.0,1200.0
FEB,m,74.0,,,,True,,,,,1200.0,1200.0
FEB,m,24.0,,,,True,,,,,1200.0,1200.0
FEB,m,61.0,,,,True,,,,,1200.0,1200.0
FEB,m,49.0,,,,True,,,,,1200.0,1200.0
FEB,m,55.0,,,,True,,,,,2200.0,2200.0
FEB,m,40.0,,,,True,,,,,1200.0,1200.0
FEB,m,25.0,,,,True,,,,,1199.0,1199.0
FEB,m,73.0,,,,True,,,,,1501.0,1501.0
FEB,m,22.0,,,,True,,,,,1195.0,1195.0
FEB,m,24.0,,,,True,,,,,1190.0,1190.0
FEB,m,53.0,,,,True,,,,,1185.0,1435.0
FEB,m,21.0,,,,True,,,,,1220.0,1220.0
FEB,m,30.0,,,,True,,,,,1167.0,1167.0
FEB,m,68.0,,,,True,,,,,1166.0,1166.0
FEB,m,37.0,,,,True,,,,,1150.0,1150.0
FEB,m,35.0,,,,True,,,,,1150.0,1150.0
FEB,m,44.0,,,,True,,,,,1149.0,1149.0
FEB,m,56.0,,,,True,,,,,1732.0,1732.0
FEB,m,55.0,,,,True,,,,,1219.0,1219.0
FEB,m,67.0,,,,True,,,,,1128.0,1128.0
FEB,m,49.0,,,,True,,,,,1126.0,1126.0
FEB,m,55.0,,,,True,,,,,1120.0,1220.0
FEB,m,62.0,,,,True,,,,,1100.0,1100.0
FEB,m,46.0,,,,True,,,,,1100.0,1100.0
FEB,m,29.0,,,,True,,,,,1100.0,1100.0
FEB,m,46.0,,,,True,,,,,1100.0,1100.0
FEB,m,72.0,,,,True,,,,,1083.0,1083.0
FEB,m,25.0,,,,True,,,,,1070.0,1070.0
FEB,m,45.0,,,,True,,,,,1067.0,1067.0
FEB,m,46.0,,,,True,,,,,1060.0,2560.0
FEB,m,51.0,,,,True,,,,,1150.0,1150.0
FEB,m,57.0,,,,True,,,,,1040.0,1040.0
FEB,m,64.0,,,,True,,,,,1039.0,1039.0
FEB,m,65.0,,,,True,,,,,1033.0,1033.0
FEB,m,47.0,,,,True,,,,,1025.0,1325.0
FEB,m,30.0,,,,True,,,,,1012.0,1012.0
FEB,m,24.0,,,,True,,,,,1003.0,1203.0
FEB,m,53.0,,,,True,,,,,1000.0,1200.0
FEB,m,21.0,,,,True,,,,,1000.0,1000.0
FEB,m,39.0,,,,True,,,,,1000.0,1000.0
FEB,m,30.0,,,,True,,,,,1000.0,1000.0
FEB,m,46.0,,,,True,,,,,1000.0,1000.0
FEB,m,30.0,,,,True,,,,,1000.0,1000.0
FEB,m,32.0,,,,True,,,,,1000.0,1000.0
FEB,m,35.0,,,,True,,,,,1000.0,1000.0
FEB,m,45.0,,,,True,,,,,1000.0,1000.0
FEB,m,59.0,,,,True,,,,,1000.0,1000.0
FEB,m,45.0,,,,True,,,,,1000.0,1000.0
FEB,m,58.0,,,,True,,,,,1000.0,1000.0
FEB,m,64.0,,,,True,,,,,1000.0,1000.0
FEB,m,39.0,,,,True,,,,,1000.0,1000.0
FEB,m,38.0,,,,True,,,,,1000.0,1000.0
FEB,m,29.0,,,,True,,,,,1000.0,1000.0
FEB,m,61.0,,,,True,,,,,1000.0,1000.0
FEB,m,34.0,,,,True,,,,,1000.0,1000.0
FEB,m,72.0,,,,True,,,,,980.0,980.0
FEB,m,70.0,,,,True,,,,,1110.0,1110.0
FEB,m,38.0,,,,True,,,,,970.0,970.0
FEB,m,46.0,,,,True,,,,,970.0,970.0
FEB,m,60.0,,,,True,,,,,950.0,950.0
FEB,m,26.0,,,,True,,,,,939.0,939.0
FEB,m,33.0,,,,True,,,,,900.0,900.0
FEB,m,28.0,,,,True,,,,,900.0,1900.0
FEB,m,50.0,,,,True,,,,,900.0,900.0
FEB,m,38.0,,,,True,,,,,900.0,900.0
FEB,m,72.0,,,,True,,,,,900.0,900.0
FEB,m,69.0,,,,True,,,,,900.0,900.0
FEB,m,35.0,,,,True,,,,,866.0,1666.0
FEB,m,53.0,,,,True,,,,,866.0,866.0
FEB,m,59.0,,,,True,,,,,863.0,923.0
FEB,m,50.0,,,,True,,,,,836.0,836.0
FEB,m,65.0,,,,True,,,,,825.0,825.0
FEB,m,30.0,,,,True,,,,,805.0,805.0
FEB,m,39.0,,,,True,,,,,800.0,800.0
FEB,m,25.0,,,,True,,,,,800.0,800.0
FEB,m,38.0,,,,True,,,,,1800.0,2800.0
FEB,m,67.0,,,,True,,,,,800.0,800.0
FEB,m,28.0,,,,True,,,,,800.0,800.0
FEB,m,30.0,,,,True,,,,,800.0,800.0
FEB,m,61.0,,,,True,,,,,800.0,800.0
FEB,m,66.0,,,,True,,,,,800.0,800.0
FEB,m,50.0,,,,True,,,,,800.0,800.0
FEB,m,46.0,,,,True,,,,,800.0,800.0
FEB,m,45.0,,,,True,,,,,1189.0,1189.0
FEB,m,61.0,,,,True,,,,,792.0,792.0
FEB,m,54.0,,,,True,,,,,779.0,1079.0
FEB,m,69.0,,,,True,,,,,779.0,779.0
FEB,m,33.0,,,,True,,,,,859.0,859.0
FEB,m,32.0,,,,True,,,,,766.0,766.0
FEB,m,57.0,,,,True,,,,,770.0,770.0
FEB,m,50.0,,,,True,,,,,736.0,736.0
FEB,m,43.0,,,,True,,,,,730.0,1030.0
FEB,m,57.0,,,,True,,,,,720.0,720.0
FEB,m,59.0,,,,True,,,,,717.0,717.0
FEB,m,62.0,,,,True,,,,,716.0,716.0
FEB,m,50.0,,,,True,,,,,709.0,709.0
FEB,m,47.0,,,,True,,,,,701.0,701.0
FEB,m,42.0,,,,True,,,,,680.0,680.0
FEB,m,33.0,,,,True,,,,,700.0,700.0
FEB,m,56.0,,,,True,,,,,823.0,823.0
FEB,m,47.0,,,,True,,,,,660.0,660.0
FEB,m,53.0,,,,True,,,,,950.0,950.0
FEB,m,62.0,,,,True,,,,,649.0,649.0
FEB,m,53.0,,,,True,,,,,620.0,620.0
FEB,m,54.0,,,,True,,,,,620.0,620.0
FEB,m,60.0,,,,True,,,,,600.0,600.0
FEB,m,39.0,,,,True,,,,,600.0,600.0
FEB,m,54.0,,,,True,,,,,600.0,600.0
FEB,m,59.0,,,,True,,,,,600.0,600.0
FEB,m,34.0,,,,True,,,,,600.0,600.0
FEB,m,72.0,,,,True,,,,,600.0,600.0
FEB,m,74.0,,,,True,,,,,560.0,560.0
FEB,m,65.0,,,,True,,,,,530.0,530.0
